timestamp,value,parameter,device_id,chip_id,sensor_type,sensor_id,location_id,location,street_name,city,country,latitude,longitude,deployment_date
2022-09-08 02:49:38.836 +0100,68.5,Humidity,105,esp8266-1532917,2,177,3612,Redcliffe Gardens,Muringa Road,Nairobi,Kenya,-1.296,36.776,2020-08-12 11:06:59.812 +0100
2022-09-08 02:49:38.836 +0100,21.8,Temperature,105,esp8266-1532917,2,177,3612,Redcliffe Gardens,Muringa Road,Nairobi,Kenya,-1.296,36.776,2020-08-12 11:06:59.812 +0100
2022-09-08 02:49:44.323 +0100,68.7,Humidity,99,esp8266-1530897,2,163,7,Code for Kenya,"Nairobi Garage, 8th Floor, Pinetree Plaza, Kaburu Drive, Off Ngong Road, Nairobi",Nairobi,Kenya,-1.2982944,36.79087,2020-01-21 12:47:32.742 +0100
2022-09-08 02:49:44.323 +0100,21.2,Temperature,99,esp8266-1530897,2,163,7,Code for Kenya,"Nairobi Garage, 8th Floor, Pinetree Plaza, Kaburu Drive, Off Ngong Road, Nairobi",Nairobi,Kenya,-1.2982944,36.79087,2020-01-21 12:47:32.742 +0100
2022-09-08 02:49:47.118 +0100,99.9,Humidity,27,esp8266-11639153,2,50,3573,"August 7th Memorial  Park, Haile Selassie Ave",Haile Selassie Ave,Nairobi,Kenya,-1.288985,36.8246792,2018-07-17 12:38:12.408 +0100
2022-09-08 02:49:47.118 +0100,13.9,Temperature,27,esp8266-11639153,2,50,3573,"August 7th Memorial  Park, Haile Selassie Ave",Haile Selassie Ave,Nairobi,Kenya,-1.288985,36.8246792,2018-07-17 12:38:12.408 +0100
2022-09-08 02:49:49.295 +0100,87,Humidity,49,esp8266-11640216,2,94,18,TUK,Haile Selassie Ave,Nairobi,Kenya,-1.2917189,36.8212484,2018-08-31 13:19:10.690 +0100
2022-09-08 02:49:49.295 +0100,19.9,Temperature,49,esp8266-11640216,2,94,18,TUK,Haile Selassie Ave,Nairobi,Kenya,-1.2917189,36.8212484,2018-08-31 13:19:10.690 +0100
2022-09-08 02:49:37.916 +0100,16,PM 2.5,105,esp8266-1532917,9,178,3612,Redcliffe Gardens,Muringa Road,Nairobi,Kenya,-1.296,36.776,2020-08-12 11:07:23.978 +0100
2022-09-08 02:49:37.916 +0100,17.5,PM 10,105,esp8266-1532917,9,178,3612,Redcliffe Gardens,Muringa Road,Nairobi,Kenya,-1.296,36.776,2020-08-12 11:07:23.978 +0100
2022-09-08 02:49:37.916 +0100,11,PM 1,105,esp8266-1532917,9,178,3612,Redcliffe Gardens,Muringa Road,Nairobi,Kenya,-1.296,36.776,2020-08-12 11:07:23.978 +0100
2022-09-08 02:49:43.383 +0100,17.5,PM 2.5,99,esp8266-1530897,9,162,7,Code for Kenya,"Nairobi Garage, 8th Floor, Pinetree Plaza, Kaburu Drive, Off Ngong Road, Nairobi",Nairobi,Kenya,-1.2982944,36.79087,2020-01-21 12:47:06.674 +0100
2022-09-08 02:49:43.383 +0100,19.5,PM 10,99,esp8266-1530897,9,162,7,Code for Kenya,"Nairobi Garage, 8th Floor, Pinetree Plaza, Kaburu Drive, Off Ngong Road, Nairobi",Nairobi,Kenya,-1.2982944,36.79087,2020-01-21 12:47:06.674 +0100
2022-09-08 02:49:43.383 +0100,11,PM 1,99,esp8266-1530897,9,162,7,Code for Kenya,"Nairobi Garage, 8th Floor, Pinetree Plaza, Kaburu Drive, Off Ngong Road, Nairobi",Nairobi,Kenya,-1.2982944,36.79087,2020-01-21 12:47:06.674 +0100
2022-09-08 02:49:46.155 +0100,37,PM 2.5,27,esp8266-11639153,9,49,3573,"August 7th Memorial  Park, Haile Selassie Ave",Haile Selassie Ave,Nairobi,Kenya,-1.288985,36.8246792,2018-07-17 12:37:58.501 +0100
2022-09-08 02:49:46.155 +0100,47.4,PM 10,27,esp8266-11639153,9,49,3573,"August 7th Memorial  Park, Haile Selassie Ave",Haile Selassie Ave,Nairobi,Kenya,-1.288985,36.8246792,2018-07-17 12:37:58.501 +0100
2022-09-08 02:49:46.155 +0100,24.4,PM 1,27,esp8266-11639153,9,49,3573,"August 7th Memorial  Park, Haile Selassie Ave",Haile Selassie Ave,Nairobi,Kenya,-1.288985,36.8246792,2018-07-17 12:37:58.501 +0100
2022-09-08 02:49:48.163 +0100,8,PM 2.5,49,esp8266-11640216,9,93,18,TUK,Haile Selassie Ave,Nairobi,Kenya,-1.2917189,36.8212484,2018-08-31 13:18:23.351 +0100
2022-09-08 02:49:48.163 +0100,8.6,PM 10,49,esp8266-11640216,9,93,18,TUK,Haile Selassie Ave,Nairobi,Kenya,-1.2917189,36.8212484,2018-08-31 13:18:23.351 +0100
2022-09-08 02:49:48.163 +0100,5,PM 1,49,esp8266-11640216,9,93,18,TUK,Haile Selassie Ave,Nairobi,Kenya,-1.2917189,36.8212484,2018-08-31 13:18:23.351 +0100
2022-09-08 02:49:54.603 +0100,69.6,Humidity,73,esp8266-15355455,2,141,3579,"Thigiri Lane, Nairobi",Thigiri Lane,Nairobi,Kenya,-1.2392724,36.7908528,2019-03-27 10:13:38.201 +0100
2022-09-08 02:49:54.603 +0100,21.2,Temperature,73,esp8266-15355455,2,141,3579,"Thigiri Lane, Nairobi",Thigiri Lane,Nairobi,Kenya,-1.2392724,36.7908528,2019-03-27 10:13:38.201 +0100
2022-09-08 02:50:10.359 +0100,17.2,PM 2.5,105,esp8266-1532917,9,178,3612,Redcliffe Gardens,Muringa Road,Nairobi,Kenya,-1.296,36.776,2020-08-12 11:07:23.978 +0100
2022-09-08 02:50:10.359 +0100,18.8,PM 10,105,esp8266-1532917,9,178,3612,Redcliffe Gardens,Muringa Road,Nairobi,Kenya,-1.296,36.776,2020-08-12 11:07:23.978 +0100
2022-09-08 02:50:10.359 +0100,10.2,PM 1,105,esp8266-1532917,9,178,3612,Redcliffe Gardens,Muringa Road,Nairobi,Kenya,-1.296,36.776,2020-08-12 11:07:23.978 +0100
2022-09-08 02:50:11.483 +0100,68.6,Humidity,105,esp8266-1532917,2,177,3612,Redcliffe Gardens,Muringa Road,Nairobi,Kenya,-1.296,36.776,2020-08-12 11:06:59.812 +0100
2022-09-08 02:50:11.483 +0100,21.8,Temperature,105,esp8266-1532917,2,177,3612,Redcliffe Gardens,Muringa Road,Nairobi,Kenya,-1.296,36.776,2020-08-12 11:06:59.812 +0100
2022-09-08 02:50:15.346 +0100,17,PM 2.5,99,esp8266-1530897,9,162,7,Code for Kenya,"Nairobi Garage, 8th Floor, Pinetree Plaza, Kaburu Drive, Off Ngong Road, Nairobi",Nairobi,Kenya,-1.2982944,36.79087,2020-01-21 12:47:06.674 +0100
2022-09-08 02:50:15.346 +0100,19,PM 10,99,esp8266-1530897,9,162,7,Code for Kenya,"Nairobi Garage, 8th Floor, Pinetree Plaza, Kaburu Drive, Off Ngong Road, Nairobi",Nairobi,Kenya,-1.2982944,36.79087,2020-01-21 12:47:06.674 +0100
2022-09-08 02:50:15.346 +0100,11,PM 1,99,esp8266-1530897,9,162,7,Code for Kenya,"Nairobi Garage, 8th Floor, Pinetree Plaza, Kaburu Drive, Off Ngong Road, Nairobi",Nairobi,Kenya,-1.2982944,36.79087,2020-01-21 12:47:06.674 +0100
2022-09-08 02:50:16.266 +0100,68.7,Humidity,99,esp8266-1530897,2,163,7,Code for Kenya,"Nairobi Garage, 8th Floor, Pinetree Plaza, Kaburu Drive, Off Ngong Road, Nairobi",Nairobi,Kenya,-1.2982944,36.79087,2020-01-21 12:47:32.742 +0100
2022-09-08 02:50:16.266 +0100,21.2,Temperature,99,esp8266-1530897,2,163,7,Code for Kenya,"Nairobi Garage, 8th Floor, Pinetree Plaza, Kaburu Drive, Off Ngong Road, Nairobi",Nairobi,Kenya,-1.2982944,36.79087,2020-01-21 12:47:32.742 +0100
2022-09-08 02:50:18.208 +0100,33,PM 2.5,27,esp8266-11639153,9,49,3573,"August 7th Memorial  Park, Haile Selassie Ave",Haile Selassie Ave,Nairobi,Kenya,-1.288985,36.8246792,2018-07-17 12:37:58.501 +0100
2022-09-08 02:50:18.208 +0100,44.2,PM 10,27,esp8266-11639153,9,49,3573,"August 7th Memorial  Park, Haile Selassie Ave",Haile Selassie Ave,Nairobi,Kenya,-1.288985,36.8246792,2018-07-17 12:37:58.501 +0100
2022-09-08 02:50:18.208 +0100,20,PM 1,27,esp8266-11639153,9,49,3573,"August 7th Memorial  Park, Haile Selassie Ave",Haile Selassie Ave,Nairobi,Kenya,-1.288985,36.8246792,2018-07-17 12:37:58.501 +0100
2022-09-08 02:50:19.092 +0100,99.9,Humidity,27,esp8266-11639153,2,50,3573,"August 7th Memorial  Park, Haile Selassie Ave",Haile Selassie Ave,Nairobi,Kenya,-1.288985,36.8246792,2018-07-17 12:38:12.408 +0100
2022-09-08 02:50:19.092 +0100,13.9,Temperature,27,esp8266-11639153,2,50,3573,"August 7th Memorial  Park, Haile Selassie Ave",Haile Selassie Ave,Nairobi,Kenya,-1.288985,36.8246792,2018-07-17 12:38:12.408 +0100
2022-09-08 02:50:20.651 +0100,5.6,PM 2.5,49,esp8266-11640216,9,93,18,TUK,Haile Selassie Ave,Nairobi,Kenya,-1.2917189,36.8212484,2018-08-31 13:18:23.351 +0100
2022-09-08 02:50:20.651 +0100,5.6,PM 10,49,esp8266-11640216,9,93,18,TUK,Haile Selassie Ave,Nairobi,Kenya,-1.2917189,36.8212484,2018-08-31 13:18:23.351 +0100
2022-09-08 02:50:20.651 +0100,4.6,PM 1,49,esp8266-11640216,9,93,18,TUK,Haile Selassie Ave,Nairobi,Kenya,-1.2917189,36.8212484,2018-08-31 13:18:23.351 +0100
